model,input_text,generated_token
meta-llama/Llama-3.2-1B,The year is 1959. USSR is, in
meta-llama/Llama-3.2-1B,The year is 1959. USSR was, a
meta-llama/Llama-3.2-1B,The year is 1959. USSR will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1959. Russia is, in
meta-llama/Llama-3.2-1B,The year is 1959. Russia was, on
meta-llama/Llama-3.2-1B,The year is 1959. Russia will be, invaded
meta-llama/Llama-3.2-1B,The year is 1959. India is, under
meta-llama/Llama-3.2-1B,The year is 1959. India was, a
meta-llama/Llama-3.2-1B,The year is 1959. India will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1959. influenza is, raging
meta-llama/Llama-3.2-1B,The year is 1959. influenza was, the
meta-llama/Llama-3.2-1B,The year is 1959. influenza will be, the
meta-llama/Llama-3.2-1B,The year is 1959. organ transplants is, a
meta-llama/Llama-3.2-1B,The year is 1959. organ transplants was, still
meta-llama/Llama-3.2-1B,The year is 1959. organ transplants will be, available
meta-llama/Llama-3.2-1B,The year is 1959. electricity is, still
meta-llama/Llama-3.2-1B,The year is 1959. electricity was, in
meta-llama/Llama-3.2-1B,The year is 1959. electricity will be, ration
meta-llama/Llama-3.2-1B,The year is 1959. Eiffel Tower is, still
meta-llama/Llama-3.2-1B,The year is 1959. Eiffel Tower was, built
meta-llama/Llama-3.2-1B,The year is 1959. Eiffel Tower will be, opened
meta-llama/Llama-3.2-1B,The year is 1959. transistors is, the
meta-llama/Llama-3.2-1B,The year is 1959. transistors was, a
meta-llama/Llama-3.2-1B,The year is 1959. transistors will be, used
meta-llama/Llama-3.2-1B,The year is 1959. Istanbul is, the
meta-llama/Llama-3.2-1B,The year is 1959. Istanbul was, a
meta-llama/Llama-3.2-1B,The year is 1959. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 1959. Constantinople is, under
meta-llama/Llama-3.2-1B,The year is 1959. Constantinople was, the
meta-llama/Llama-3.2-1B,The year is 1959. Constantinople will be, destroyed
meta-llama/Llama-3.2-1B,The year is 1959. trains is, a
meta-llama/Llama-3.2-1B,The year is 1959. trains was, the
meta-llama/Llama-3.2-1B,The year is 1959. trains will be, running
meta-llama/Llama-3.2-1B,The year is 1959. pagers is, a
meta-llama/Llama-3.2-1B,The year is 1959. pagers was, the
meta-llama/Llama-3.2-1B,The year is 1959. pagers will be, the
meta-llama/Llama-3.2-1B,The year is 1959. floppy disks is, a
meta-llama/Llama-3.2-1B,The year is 1959. floppy disks was, not
meta-llama/Llama-3.2-1B,The year is 1959. floppy disks will be, invented
meta-llama/Llama-3.2-1B,The year is 1959. telegrams is, a
meta-llama/Llama-3.2-1B,The year is 1959. telegrams was, a
meta-llama/Llama-3.2-1B,The year is 1959. telegrams will be, sent
meta-llama/Llama-3.2-1B,The year is 1959. VHS tapes is, still
meta-llama/Llama-3.2-1B,The year is 1959. VHS tapes was, a
meta-llama/Llama-3.2-1B,The year is 1959. VHS tapes will be, a
meta-llama/Llama-3.2-1B,The year is 1959. CD racks is, the
meta-llama/Llama-3.2-1B,The year is 1959. CD racks was, the
meta-llama/Llama-3.2-1B,The year is 1959. CD racks will be, 
meta-llama/Llama-3.2-1B,The year is 1959. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 1959. Zepplins was, the
meta-llama/Llama-3.2-1B,The year is 1959. Zepplins will be, used
meta-llama/Llama-3.2-1B,The year is 1959. carriages is, a
meta-llama/Llama-3.2-1B,The year is 1959. carriages was, a
meta-llama/Llama-3.2-1B,The year is 1959. carriages will be, pulled
meta-llama/Llama-3.2-1B,The year is 1959. check books is, the
meta-llama/Llama-3.2-1B,The year is 1959. check books was, a
meta-llama/Llama-3.2-1B,The year is 1959. check books will be, the
meta-llama/Llama-3.2-1B,The year is 1959. credit cards is, the
meta-llama/Llama-3.2-1B,The year is 1959. credit cards was, a
meta-llama/Llama-3.2-1B,The year is 1959. credit cards will be, used
meta-llama/Llama-3.2-1B,The year is 1959. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 1959. milk delivery was, a
meta-llama/Llama-3.2-1B,The year is 1959. milk delivery will be, a
meta-llama/Llama-3.2-1B,The year is 1959. ice boxes is, a
meta-llama/Llama-3.2-1B,The year is 1959. ice boxes was, a
meta-llama/Llama-3.2-1B,The year is 1959. ice boxes will be, used
meta-llama/Llama-3.2-1B,The year is 1959. swing dancing is, all
meta-llama/Llama-3.2-1B,The year is 1959. swing dancing was, all
meta-llama/Llama-3.2-1B,The year is 1959. swing dancing will be, the
meta-llama/Llama-3.2-1B,The year is 1959. Vaudeville Shows is, a
meta-llama/Llama-3.2-1B,The year is 1959. Vaudeville Shows was, a
meta-llama/Llama-3.2-1B,The year is 1959. Vaudeville Shows will be, coming
meta-llama/Llama-3.2-1B,The year is 1959. imperialism is, in
meta-llama/Llama-3.2-1B,The year is 1959. imperialism was, at
meta-llama/Llama-3.2-1B,The year is 1959. imperialism will be, over
meta-llama/Llama-3.2-1B,The year is 1959. the Olympics is, about
meta-llama/Llama-3.2-1B,The year is 1959. the Olympics was, about
meta-llama/Llama-3.2-1B,The year is 1959. the Olympics will be, held
meta-llama/Llama-3.2-1B,The year is 1962. Wi-Fi is, still
meta-llama/Llama-3.2-1B,The year is 1962. Wi-Fi was, not
meta-llama/Llama-3.2-1B,The year is 1962. Wi-Fi will be, available
meta-llama/Llama-3.2-1B,The year is 1962. washboards is, a
meta-llama/Llama-3.2-1B,The year is 1962. washboards was, a
meta-llama/Llama-3.2-1B,The year is 1962. washboards will be, out
meta-llama/Llama-3.2-1B,The year is 1962. The Knickerbocker Trust Company is, celebrating
meta-llama/Llama-3.2-1B,The year is 1962. The Knickerbocker Trust Company was, founded
meta-llama/Llama-3.2-1B,The year is 1962. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1962. COVID is, still
meta-llama/Llama-3.2-1B,The year is 1962. COVID was, not
meta-llama/Llama-3.2-1B,The year is 1962. COVID will be, around
meta-llama/Llama-3.2-1B,The year is 1962. the Taj Mahal is, still
meta-llama/Llama-3.2-1B,The year is 1962. the Taj Mahal was, built
meta-llama/Llama-3.2-1B,The year is 1962. the Taj Mahal will be, built
meta-llama/Llama-3.2-1B,The year is 1962. steam engines is, the
meta-llama/Llama-3.2-1B,The year is 1962. steam engines was, the
meta-llama/Llama-3.2-1B,The year is 1962. steam engines will be, replaced
meta-llama/Llama-3.2-1B,The year is 1962. websites is, a
meta-llama/Llama-3.2-1B,The year is 1962. websites was, a
meta-llama/Llama-3.2-1B,The year is 1962. websites will be, the
meta-llama/Llama-3.2-1B,The year is 1962. telephones is, a
meta-llama/Llama-3.2-1B,The year is 1962. telephones was, just
meta-llama/Llama-3.2-1B,The year is 1962. telephones will be, connected
meta-llama/Llama-3.2-1B,The year is 1962. satellites is, the
meta-llama/Llama-3.2-1B,The year is 1962. satellites was, the
meta-llama/Llama-3.2-1B,The year is 1962. satellites will be, launched
meta-llama/Llama-3.2-1B,The year is 1962. social media is, still
meta-llama/Llama-3.2-1B,The year is 1962. social media was, still
meta-llama/Llama-3.2-1B,The year is 1962. social media will be, just
meta-llama/Llama-3.2-1B,The year is 1962. planes is, a
meta-llama/Llama-3.2-1B,The year is 1962. planes was, in
meta-llama/Llama-3.2-1B,The year is 1962. planes will be, able
meta-llama/Llama-3.2-1B,The year is 1962. needles is, a
meta-llama/Llama-3.2-1B,The year is 1962. needles was, a
meta-llama/Llama-3.2-1B,The year is 1962. needles will be, given
meta-llama/Llama-3.2-1B,The year is 1962. alcohol is, illegal
meta-llama/Llama-3.2-1B,The year is 1962. alcohol was, banned
meta-llama/Llama-3.2-1B,The year is 1962. alcohol will be, legal
meta-llama/Llama-3.2-1B,The year is 1962. video games is, a
meta-llama/Llama-3.2-1B,The year is 1962. video games was, a
meta-llama/Llama-3.2-1B,The year is 1962. video games will be, the
meta-llama/Llama-3.2-1B,The year is 1962. iPhones is, a
meta-llama/Llama-3.2-1B,The year is 1962. iPhones was, released
meta-llama/Llama-3.2-1B,The year is 1962. iPhones will be, 
meta-llama/Llama-3.2-1B,The year is 1962. South Sudan is, a
meta-llama/Llama-3.2-1B,The year is 1962. South Sudan was, a
meta-llama/Llama-3.2-1B,The year is 1962. South Sudan will be, born
meta-llama/Llama-3.2-1B,The year is 1962. USSR is, the
meta-llama/Llama-3.2-1B,The year is 1962. USSR was, a
meta-llama/Llama-3.2-1B,The year is 1962. USSR will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1962. Russia is, on
meta-llama/Llama-3.2-1B,The year is 1962. Russia was, the
meta-llama/Llama-3.2-1B,The year is 1962. Russia will be, the
meta-llama/Llama-3.2-1B,The year is 1962. India is, a
meta-llama/Llama-3.2-1B,The year is 1962. India was, going
meta-llama/Llama-3.2-1B,The year is 1962. India will be, partition
meta-llama/Llama-3.2-1B,The year is 1962. influenza is, on
meta-llama/Llama-3.2-1B,The year is 1962. influenza was, rampant
meta-llama/Llama-3.2-1B,The year is 1962. influenza will be, a
meta-llama/Llama-3.2-1B,The year is 1962. organ transplants is, still
meta-llama/Llama-3.2-1B,The year is 1962. organ transplants was, in
meta-llama/Llama-3.2-1B,The year is 1962. organ transplants will be, performed
meta-llama/Llama-3.2-1B,The year is 1962. electricity is, in
meta-llama/Llama-3.2-1B,The year is 1962. electricity was, still
meta-llama/Llama-3.2-1B,The year is 1962. electricity will be, the
meta-llama/Llama-3.2-1B,The year is 1962. Eiffel Tower is, still
meta-llama/Llama-3.2-1B,The year is 1962. Eiffel Tower was, the
meta-llama/Llama-3.2-1B,The year is 1962. Eiffel Tower will be, completed
meta-llama/Llama-3.2-1B,The year is 1962. transistors is, a
meta-llama/Llama-3.2-1B,The year is 1962. transistors was, a
meta-llama/Llama-3.2-1B,The year is 1962. transistors will be, the
meta-llama/Llama-3.2-1B,The year is 1962. Istanbul is, a
meta-llama/Llama-3.2-1B,The year is 1962. Istanbul was, a
meta-llama/Llama-3.2-1B,The year is 1962. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 1962. Constantinople is, under
meta-llama/Llama-3.2-1B,The year is 1962. Constantinople was, in
meta-llama/Llama-3.2-1B,The year is 1962. Constantinople will be, the
meta-llama/Llama-3.2-1B,The year is 1962. trains is, a
meta-llama/Llama-3.2-1B,The year is 1962. trains was, a
meta-llama/Llama-3.2-1B,The year is 1962. trains will be, running
meta-llama/Llama-3.2-1B,The year is 1962. pagers is, a
meta-llama/Llama-3.2-1B,The year is 1962. pagers was, a
meta-llama/Llama-3.2-1B,The year is 1962. pagers will be, used
meta-llama/Llama-3.2-1B,The year is 1962. floppy disks is, still
meta-llama/Llama-3.2-1B,The year is 1962. floppy disks was, invented
meta-llama/Llama-3.2-1B,The year is 1962. floppy disks will be, invented
meta-llama/Llama-3.2-1B,The year is 1962. telegrams is, a
meta-llama/Llama-3.2-1B,The year is 1962. telegrams was, a
meta-llama/Llama-3.2-1B,The year is 1962. telegrams will be, sent
meta-llama/Llama-3.2-1B,The year is 1962. VHS tapes is, a
meta-llama/Llama-3.2-1B,The year is 1962. VHS tapes was, the
meta-llama/Llama-3.2-1B,The year is 1962. VHS tapes will be, replaced
meta-llama/Llama-3.2-1B,The year is 1962. CD racks is, a
meta-llama/Llama-3.2-1B,The year is 1962. CD racks was, the
meta-llama/Llama-3.2-1B,The year is 1962. CD racks will be, the
meta-llama/Llama-3.2-1B,The year is 1962. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 1962. Zepplins was, the
meta-llama/Llama-3.2-1B,The year is 1962. Zepplins will be, flown
meta-llama/Llama-3.2-1B,The year is 1962. carriages is, a
meta-llama/Llama-3.2-1B,The year is 1962. carriages was, founded
meta-llama/Llama-3.2-1B,The year is 1962. carriages will be, the
meta-llama/Llama-3.2-1B,The year is 1962. check books is, a
meta-llama/Llama-3.2-1B,The year is 1962. check books was, a
meta-llama/Llama-3.2-1B,The year is 1962. check books will be, issued
meta-llama/Llama-3.2-1B,The year is 1962. credit cards is, a
meta-llama/Llama-3.2-1B,The year is 1962. credit cards was, a
meta-llama/Llama-3.2-1B,The year is 1962. credit cards will be, a
meta-llama/Llama-3.2-1B,The year is 1962. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 1962. milk delivery was, still
meta-llama/Llama-3.2-1B,The year is 1962. milk delivery will be, a
meta-llama/Llama-3.2-1B,The year is 1962. ice boxes is, a
meta-llama/Llama-3.2-1B,The year is 1962. ice boxes was, a
meta-llama/Llama-3.2-1B,The year is 1962. ice boxes will be, filled
meta-llama/Llama-3.2-1B,The year is 1962. swing dancing is, in
meta-llama/Llama-3.2-1B,The year is 1962. swing dancing was, big
meta-llama/Llama-3.2-1B,The year is 1962. swing dancing will be, popular
meta-llama/Llama-3.2-1B,The year is 1962. Vaudeville Shows is, a
meta-llama/Llama-3.2-1B,The year is 1962. Vaudeville Shows was, a
meta-llama/Llama-3.2-1B,The year is 1962. Vaudeville Shows will be, a
meta-llama/Llama-3.2-1B,The year is 1962. imperialism is, at
meta-llama/Llama-3.2-1B,The year is 1962. imperialism was, still
meta-llama/Llama-3.2-1B,The year is 1962. imperialism will be, over
meta-llama/Llama-3.2-1B,The year is 1962. the Olympics is, coming
meta-llama/Llama-3.2-1B,The year is 1962. the Olympics was, taking
meta-llama/Llama-3.2-1B,The year is 1962. the Olympics will be, held
meta-llama/Llama-3.2-1B,The year is 1965. Wi-Fi is, still
meta-llama/Llama-3.2-1B,The year is 1965. Wi-Fi was, just
meta-llama/Llama-3.2-1B,The year is 1965. Wi-Fi will be, invented
meta-llama/Llama-3.2-1B,The year is 1965. washboards is, a
meta-llama/Llama-3.2-1B,The year is 1965. washboards was, a
meta-llama/Llama-3.2-1B,The year is 1965. washboards will be, replaced
meta-llama/Llama-3.2-1B,The year is 1965. The Knickerbocker Trust Company is, in
meta-llama/Llama-3.2-1B,The year is 1965. The Knickerbocker Trust Company was, founded
meta-llama/Llama-3.2-1B,The year is 1965. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 1965. COVID is, a
meta-llama/Llama-3.2-1B,The year is 1965. COVID was, just
meta-llama/Llama-3.2-1B,The year is 1965. COVID will be, 
meta-llama/Llama-3.2-1B,The year is 1965. the Taj Mahal is, a
meta-llama/Llama-3.2-1B,The year is 1965. the Taj Mahal was, built
meta-llama/Llama-3.2-1B,The year is 1965. the Taj Mahal will be, opened
meta-llama/Llama-3.2-1B,The year is 1965. steam engines is, a
meta-llama/Llama-3.2-1B,The year is 1965. steam engines was, still
meta-llama/Llama-3.2-1B,The year is 1965. steam engines will be, replaced
meta-llama/Llama-3.2-1B,The year is 1965. websites is, a
meta-llama/Llama-3.2-1B,The year is 1965. websites was, a
meta-llama/Llama-3.2-1B,The year is 1965. websites will be, used
meta-llama/Llama-3.2-1B,The year is 1965. telephones is, the
meta-llama/Llama-3.2-1B,The year is 1965. telephones was, invented
meta-llama/Llama-3.2-1B,The year is 1965. telephones will be, land
meta-llama/Llama-3.2-1B,The year is 1965. satellites is, an
meta-llama/Llama-3.2-1B,The year is 1965. satellites was, a
meta-llama/Llama-3.2-1B,The year is 1965. satellites will be, launched
meta-llama/Llama-3.2-1B,The year is 1965. social media is, a
meta-llama/Llama-3.2-1B,The year is 1965. social media was, just
meta-llama/Llama-3.2-1B,The year is 1965. social media will be, invented
meta-llama/Llama-3.2-1B,The year is 1965. planes is, a
meta-llama/Llama-3.2-1B,The year is 1965. planes was, first
meta-llama/Llama-3.2-1B,The year is 1965. planes will be, able
meta-llama/Llama-3.2-1B,The year is 1965. needles is, a
meta-llama/Llama-3.2-1B,The year is 1965. needles was, born
meta-llama/Llama-3.2-1B,The year is 1965. needles will be, used
meta-llama/Llama-3.2-1B,The year is 1965. alcohol is, legal
meta-llama/Llama-3.2-1B,The year is 1965. alcohol was, illegal
meta-llama/Llama-3.2-1B,The year is 1965. alcohol will be, a
meta-llama/Llama-3.2-1B,The year is 1965. video games is, still
meta-llama/Llama-3.2-1B,The year is 1965. video games was, not
meta-llama/Llama-3.2-1B,The year is 1965. video games will be, in
meta-llama/Llama-3.2-1B,The year is 1965. iPhones is, a
meta-llama/Llama-3.2-1B,The year is 1965. iPhones was, just
meta-llama/Llama-3.2-1B,The year is 1965. iPhones will be, released
meta-llama/Llama-3.2-1B,The year is 1965. South Sudan is, a
meta-llama/Llama-3.2-1B,The year is 1965. South Sudan was, a
meta-llama/Llama-3.2-1B,The year is 1965. South Sudan will be, born
meta-llama/Llama-3.2-1B,The year is 1965. USSR is, on
meta-llama/Llama-3.2-1B,The year is 1965. USSR was, at
meta-llama/Llama-3.2-1B,The year is 1965. USSR will be, the
meta-llama/Llama-3.2-1B,The year is 1965. Russia is, at
meta-llama/Llama-3.2-1B,The year is 1965. Russia was, in
meta-llama/Llama-3.2-1B,The year is 1965. Russia will be, invaded
meta-llama/Llama-3.2-1B,The year is 1965. India is, a
meta-llama/Llama-3.2-1B,The year is 1965. India was, in
meta-llama/Llama-3.2-1B,The year is 1965. India will be, a
meta-llama/Llama-3.2-1B,The year is 1965. influenza is, still
meta-llama/Llama-3.2-1B,The year is 1965. influenza was, raging
meta-llama/Llama-3.2-1B,The year is 1965. influenza will be, the
meta-llama/Llama-3.2-1B,The year is 1965. organ transplants is, a
meta-llama/Llama-3.2-1B,The year is 1965. organ transplants was, still
meta-llama/Llama-3.2-1B,The year is 1965. organ transplants will be, the
meta-llama/Llama-3.2-1B,The year is 1965. electricity is, the
meta-llama/Llama-3.2-1B,The year is 1965. electricity was, just
